PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,ID_Group,Spend_Sum,Cryo_Fam,family_sum,family_kid_num,family_small_kids,family_teen,kids_without_adults,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Missing,Destination_55 Cancri e,Destination_Missing,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Age_Missing,Age_Infant,Age_Child,Age_Teenager,Age_Young Adult,Age_Adult,Age_Senior,RoomService_Missing,RoomService_$0,RoomService_$0.1_2000,RoomService_$2001_30000,FoodCourt_Missing,FoodCourt_$0,FoodCourt_$0.1_2000,FoodCourt_$2001_30000,ShoppingMall_Missing,ShoppingMall_$0,ShoppingMall_$0.1_2000,ShoppingMall_$2001_30000,Spa_Missing,Spa_$0,Spa_$0.1_2000,Spa_$2001_30000,Spend_Sum_Missing,Spend_Sum_$0,Spend_Sum_$0.1_500,Spend_Sum_$501_1000,Spend_Sum_$1001_1500,Spend_Sum_$1501_2500,Spend_Sum_$2501_4000,Spend_Sum_$4001_36000,VRDeck_Missing,VRDeck_$0,VRDeck_$0.1_2000,VRDeck_$2001_30000,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_Missing,Cabin_Deck_T,Cabin_Side_Missing,Cabin_Side_P,Cabin_Side_S
5343_01,Mars,0,E/332/P,TRAPPIST-1e,17.0,0,13.0,0.0,565.0,367.0,1.0,0,5343,946.0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5344_01,Europa,0,C/168/P,55 Cancri e,38.0,0,0.0,439.0,0.0,434.0,10074.0,0,5344,10947.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
5344_02,Europa,1,C/168/P,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,5344,0.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5345_01,Mars,0,D/167/P,TRAPPIST-1e,14.0,0,809.0,0.0,59.0,0.0,0.0,0,5345,868.0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5345_02,Mars,0,E/333/P,TRAPPIST-1e,-0.5,0,134.0,0.0,6.0,1450.0,0.0,0,5345,1590.0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5346_01,Earth,0,E/334/P,TRAPPIST-1e,21.0,0,37.0,0.0,31.0,696.0,63.0,1,5346,827.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5347_01,Europa,0,C/169/P,TRAPPIST-1e,18.0,0,0.0,3770.0,0.0,287.0,3491.0,0,5347,7548.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
5348_01,Mars,0,D/168/P,TRAPPIST-1e,26.0,0,164.0,0.0,853.0,0.0,39.0,1,5348,1056.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5350_01,Europa,0,C/170/P,TRAPPIST-1e,35.0,0,25.0,866.0,0.0,3198.0,459.0,0,5350,4548.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5351_01,Mars,0,F/1026/S,55 Cancri e,46.0,0,1082.0,80.0,1177.0,0.0,323.0,0,5351,2662.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5353_01,Europa,1,B/205/S,55 Cancri e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,5353,0.0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5353_02,Europa,0,B/205/S,TRAPPIST-1e,39.0,0,43.0,9365.0,144.0,0.0,118.0,1,5353,9670.0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5354_01,Mars,0,D/161/S,PSO J318.5-22,49.0,0,1690.0,0.0,85.0,0.0,0.0,0,5354,1775.0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5354_02,Mars,0,E/339/S,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,0,5354,0.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5355_01,Earth,0,F/1098/P,TRAPPIST-1e,27.0,0,0.0,686.0,0.0,101.0,9.0,1,5355,796.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5355_02,Earth,1,G/865/P,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,5355,0.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5356_01,Earth,0,E/340/S,TRAPPIST-1e,29.0,0,0.0,32.0,0.0,4517.0,0.0,0,5356,4549.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5359_01,Missing,0,F/1099/P,TRAPPIST-1e,27.0,0,0.0,45.0,225.0,14.0,519.0,0,5359,803.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5360_01,Mars,1,F/1100/P,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,5360,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5361_01,Earth,0,F/1101/P,PSO J318.5-22,18.0,0,0.0,-0.5,0.0,150.0,0.0,1,5361,150.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5362_01,Europa,1,E/336/P,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,5362,0.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5363_01,Mars,1,F/1102/P,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,1,5363,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5365_01,Earth,0,E/337/P,TRAPPIST-1e,60.0,0,943.0,53.0,0.0,0.0,0.0,0,5365,996.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5366_01,Europa,1,E/338/P,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,5366,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5367_01,Europa,1,C/209/S,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,5367,0.0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5367_02,Europa,0,C/209/S,TRAPPIST-1e,34.0,0,0.0,3195.0,0.0,102.0,1469.0,1,5367,4766.0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5367_03,Europa,0,C/209/S,55 Cancri e,46.0,0,0.0,8221.0,0.0,1010.0,160.0,1,5367,9391.0,0,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5368_01,Earth,0,G/870/S,TRAPPIST-1e,18.0,0,0.0,0.0,55.0,2288.0,1.0,0,5368,2344.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5372_01,Mars,0,E/342/S,TRAPPIST-1e,38.0,0,-0.5,0.0,363.0,7.0,3.0,0,5372,373.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5374_01,Earth,0,F/1029/S,Missing,29.0,0,0.0,61.0,942.0,2.0,0.0,1,5374,1005.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5375_01,Europa,1,C/210/S,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,5375,0.0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5375_02,Europa,1,C/210/S,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,5375,0.0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5378_01,Europa,0,C/173/P,TRAPPIST-1e,30.0,0,0.0,95.0,0.0,1202.0,5558.0,0,5378,6855.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
5379_01,Earth,0,F/1030/S,TRAPPIST-1e,42.0,0,0.0,0.0,8.0,3409.0,0.0,0,5379,3417.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5380_01,Mars,0,F/1104/P,TRAPPIST-1e,36.0,0,386.0,0.0,756.0,6.0,0.0,0,5380,1148.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5383_01,Earth,0,F/1105/P,55 Cancri e,23.0,0,253.0,0.0,1175.0,3.0,-0.5,0,5383,1431.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5384_01,Europa,0,A/65/S,TRAPPIST-1e,34.0,1,0.0,5210.0,0.0,1332.0,2.0,1,5384,6544.0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5384_02,Europa,0,A/65/S,TRAPPIST-1e,26.0,0,0.0,4894.0,0.0,62.0,85.0,1,5384,5041.0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5385_01,Mars,0,D/170/P,TRAPPIST-1e,31.0,0,2048.0,0.0,1040.0,136.0,0.0,0,5385,3224.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5387_01,Mars,0,D/171/P,TRAPPIST-1e,48.0,0,581.0,6.0,1.0,158.0,0.0,0,5387,746.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5388_01,Earth,1,G/871/S,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,1,5388,0.0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5389_01,Mars,0,F/1106/P,TRAPPIST-1e,27.0,0,2.0,0.0,1320.0,0.0,26.0,1,5389,1348.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5389_02,Mars,0,F/1106/P,TRAPPIST-1e,32.0,0,2497.0,0.0,101.0,0.0,0.0,0,5389,2598.0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5390_01,Earth,1,G/872/S,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,5390,0.0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5390_02,Earth,1,G/872/S,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,1,5390,0.0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5390_03,Earth,0,F/1032/S,TRAPPIST-1e,48.0,0,83.0,110.0,0.0,690.0,8.0,1,5390,891.0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5392_01,Mars,0,E/343/S,TRAPPIST-1e,35.0,1,628.0,6.0,528.0,136.0,0.0,0,5392,1298.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5394_01,Mars,0,D/172/P,TRAPPIST-1e,14.0,0,246.0,0.0,2153.0,0.0,0.0,1,5394,2399.0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5395_01,Mars,0,D/173/P,TRAPPIST-1e,28.0,0,4.0,0.0,2574.0,0.0,0.0,1,5395,2578.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5396_01,Mars,0,F/1109/P,TRAPPIST-1e,-0.5,0,743.0,378.0,8.0,0.0,0.0,0,5396,1129.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5397_01,Mars,1,D/162/S,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,1,5397,0.0,1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5397_02,Mars,1,D/162/S,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,1,5397,0.0,1,3,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5397_03,Mars,1,D/162/S,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,5397,0.0,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5401_01,Earth,0,G/869/P,TRAPPIST-1e,44.0,0,0.0,0.0,5.0,30.0,777.0,0,5401,812.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5402_01,Mars,0,F/1034/S,TRAPPIST-1e,40.0,-1,1269.0,0.0,75.0,0.0,4.0,0,5402,1348.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5404_01,Earth,0,F/1111/P,TRAPPIST-1e,38.0,0,766.0,38.0,0.0,0.0,0.0,0,5404,804.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5406_01,Missing,0,F/1035/S,PSO J318.5-22,22.0,-1,2.0,46.0,0.0,483.0,67.0,0,5406,598.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5408_01,Mars,0,D/174/P,TRAPPIST-1e,32.0,0,1781.0,0.0,654.0,580.0,0.0,0,5408,3015.0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5408_02,Mars,0,D/174/P,TRAPPIST-1e,16.0,0,2116.0,0.0,350.0,0.0,901.0,0,5408,3367.0,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5410_01,Mars,0,D/163/S,TRAPPIST-1e,33.0,0,748.0,130.0,1047.0,458.0,0.0,0,5410,2383.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5411_01,Europa,0,B/206/S,TRAPPIST-1e,38.0,0,20.0,3960.0,153.0,280.0,1674.0,0,5411,6087.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5412_01,Earth,0,G/870/P,TRAPPIST-1e,23.0,0,0.0,806.0,0.0,2.0,0.0,1,5412,808.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5413_01,Earth,0,G/871/P,TRAPPIST-1e,16.0,0,3.0,595.0,0.0,9.0,321.0,1,5413,928.0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5414_01,Earth,0,G/872/P,PSO J318.5-22,16.0,0,481.0,0.0,166.0,0.0,122.0,0,5414,769.0,0,5,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5414_02,Earth,0,G/872/P,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,0,5414,0.0,0,5,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5414_03,Earth,0,F/1112/P,TRAPPIST-1e,22.0,0,0.0,824.0,0.0,0.0,411.0,0,5414,1235.0,0,5,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5414_04,Earth,0,F/1112/P,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,1544.0,0,5414,1544.0,0,5,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5414_05,Earth,1,G/872/P,PSO J318.5-22,20.0,0,0.0,0.0,0.0,0.0,0.0,1,5414,0.0,0,5,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5415_01,Earth,0,F/1113/P,TRAPPIST-1e,22.0,0,0.0,747.0,8.0,0.0,314.0,0,5415,1069.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5416_01,Mars,0,F/1114/P,TRAPPIST-1e,0.0,0,0.0,-0.5,0.0,0.0,0.0,1,5416,0.0,0,4,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5416_02,Mars,0,E/340/P,TRAPPIST-1e,30.0,0,138.0,0.0,208.0,952.0,0.0,0,5416,1298.0,0,4,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
